Supplementary File 1: Average recombination rates (based on all 4 pedigrees) for all 1 Mb bins. 
The start eand end position of the bins are shown in columns 4 and 6. 
Start and end positions were based on the exact position of the SNPs on genome build Sscrofa10.2. 
The names of the SNPs are shown in columns 3 and 5

ssc	Bin (1Mb)	snp start	position	snp end	position	rec rate  
13	15	H3GA0035538	15058867	MARC0072254	16082398	1,657606157
13	16	MARC0072254	16082398	ALGA0068420	17040484	1,249819537
13	17	ALGA0068420	17040484	MARC0083082	18076357	0,470754845
13	18	MARC0083082	18076357	ALGA0068561	19031430	0,612845995
13	19	ALGA0068561	19031430	ALGA0068636	20267963	1,438219511
13	20	ALGA0068636	20267963	MARC0019484	21009181	0,800741336
13	21	MARC0019484	21009181	ALGA0068748	22030419	0,360189107
13	22	ALGA0068748	22030419	ALGA0068790	23032326	0,378610599
13	23	ALGA0068790	23032326	ALGA0068807	24026709	0,323696358
13	24	ALGA0068807	24026709	ALGA0113149	25073183	0,696836453
13	25	ALGA0113149	25073183	H3GA0035852	26001164	0,92298201
13	26	H3GA0035852	26001164	DIAS0004359	27103555	1,71928352
13	27	DIAS0004359	27103555	DRGA0012234	28078702	1,092031961
13	28	DRGA0012234	28078702	ALGA0069141	29002222	2,121634221
13	29	ALGA0069141	29002222	ALGA0069228	30023501	0,35298347
13	30	ALGA0069228	30023501	ASGA0056991	31098960	1,179054674
13	31	ASGA0056991	31098960	ALGA0069321	32068194	0,936422465
13	32	ALGA0069321	32068194	ISU10000889	33023006	0,592996089
13	33	ISU10000889	33023006	ASGA0102042	34305225	0,140370923
13	34	ASGA0102042	34305225	ASGA0057118	35018578	0,12453457
13	35	ASGA0057118	35018578	H3GA0036168	36016140	0,102527187
13	36	H3GA0036168	36016140	MARC0111700	37122998	0,10016584
13	37	MARC0111700	37122998	DRGA0012293	38085096	0,400345273
13	38	DRGA0012293	38085096	INRA0040046	39012509	0,576719719
13	39	INRA0040046	39012509	ALGA0069655	40050308	0,272245098
13	40	ALGA0069655	40050308	ALGA0102846	41091477	0,369477854
13	41	ALGA0102846	41091477	ALGA0110165	42026635	0,111089404
13	42	ALGA0110165	42026635	ALGA0069724	43007233	0,244921516
13	43	ALGA0069724	43007233	DIAS0003216	44014547	0,331848324
13	44	DIAS0003216	44014547	DRGA0012306	45053798	0,165763218
13	45	DRGA0012306	45053798	ASGA0057414	46015081	0,222554298
13	46	ASGA0057414	46015081	ALGA0069864	47007358	0,088825996
13	47	ALGA0069864	47007358	ALGA0069895	48008516	0,519991299
13	48	ALGA0069895	48008516	ASGA0057446	49008533	0,067337857
13	49	ASGA0057446	49008533	ASGA0089239	50015957	0,420165004
13	50	ASGA0089239	50015957	ASGA0057473	51134534	0,198707073
13	51	ASGA0057473	51134534	ALGA0069988	52016944	0,379332586
13	52	ALGA0069988	52016944	ALGA0070014	53002465	0,177043419
13	53	ALGA0070014	53002465	CASI0009976	54101748	0,107444166
13	54	CASI0009976	54101748	MARC0057078	55049361	0,033516443
13	55	MARC0057078	55049361	INRA0040187	56018886	0,199818974
13	56	INRA0040187	56018886	DRGA0012382	57094972	0,463018089
13	57	DRGA0012382	57094972	ALGA0070187	58006732	0,428615331
13	58	ALGA0070187	58006732	H3GA0036535	59362831	0,767192125
13	59	H3GA0036535	59362831	ALGA0070322	60024211	0,526915898
13	60	ALGA0070322	60024211	ALGA0070390	61014675	0,287046445
13	61	ALGA0070390	61014675	ALGA0111188	62451868	0,143612779
13	62	ALGA0111188	62451868	ASGA0103443	63250705	0,017466277
13	63	ASGA0103443	63250705	ASGA0057808	64033973	0,011998622
13	64	ASGA0057808	64033973	ASGA0057818	65025003	0,017832994
13	65	ASGA0057818	65025003	MARC0072312	66094535	0,027831448
13	66	MARC0072312	66094535	ALGA0070563	67262717	0,01735174
13	67	ALGA0070563	67262717	MARC0016713	68100531	0,02101985
13	68	MARC0016713	68100531	MARC0005034	69080928	0,270262456
13	69	MARC0005034	69080928	MARC0080856	70349883	0,002152823
13	70	MARC0080856	70349883	ASGA0057926	71057553	0,005712743
13	71	ASGA0057926	71057553	ASGA0057953	71998014	0,017463924
13	72	ASGA0057953	71998014	ALGA0070711	73023057	0,172824521
13	73	ALGA0070711	73023057	ALGA0070777	74364519	0,057489713
13	74	ALGA0070777	74364519	ASGA0058032	75066887	0,084847427
13	75	ASGA0058032	75066887	ASGA0085305	76026446	0,157103089
13	76	ASGA0085305	76026446	ALGA0070830	77535708	0,086651015
13	77	ALGA0070830	77535708	ALGA0124516	78016930	0,370916963
13	78	ALGA0124516	78016930	ASGA0096000	79044236	0,079714608
13	79	ASGA0096000	79044236	CASI0010159	80222278	0,092938693
13	80	CASI0010159	80222278	H3GA0036836	81015331	0,118841026
13	81	H3GA0036836	81015331	ALGA0070918	82003709	0,084631083
13	82	ALGA0070918	82003709	MARC0024280	83003977	0,023698285
13	83	MARC0024280	83003977	MARC0114360	84062043	0,355542415
13	84	MARC0114360	84062043	ALGA0071041	85011406	0,095595284
13	85	ALGA0071041	85011406	ASGA0058258	86015154	0,069111151
13	86	ASGA0058258	86015154	M1GA0017618	87583789	0,043611462
13	87	M1GA0017618	87583789	ALGA0071139	88018134	0,107098663
13	88	ALGA0071139	88018134	ALGA0071251	89039069	0,415226574
13	89	ALGA0071251	89039069	ALGA0071287	90039607	0,209345182
13	90	ALGA0071287	90039607	ASGA0058444	90998129	0,059747396
13	91	ASGA0058444	90998129	ALGA0105295	92044292	0,130129836
13	92	ALGA0105295	92044292	ASGA0088975	93191917	0,062122061
13	93	ASGA0088975	93191917	ALGA0071368	94113663	0,030901422
13	94	ALGA0071368	94113663	DRGA0012716	95234336	0,008552877
13	95	DRGA0012716	95234336	INRA0040712	96056270	0,08148541
13	96	INRA0040712	96056270	ASGA0058516	97001113	0,051784835
13	97	ASGA0058516	97001113	MARC0047577	98016719	0,022216881
13	98	MARC0047577	98016719	ASGA0089342	99016394	0,055796578
13	99	ASGA0089342	99016394	ASGA0089428	100163338	0,178968166
13	100	ASGA0089428	100163338	MARC0019493	101029096	0,04748158
13	101	MARC0019493	101029096	H3GA0052895	102306232	0,0370706
13	102	H3GA0052895	102306232	ALGA0071569	103033108	0,040378893
13	103	ALGA0071569	103033108	MARC0067536	103855385	0,177671317
13	105	ALGA0071580	105205803	ALGA0071590	105621792	0,080864399
13	107	DRGA0012781	107152066	ALGA0071611	108017360	0,132626409
13	108	ALGA0071611	108017360	ASGA0101504	109045658	0,003305884
13	109	ASGA0101504	109045658	MARC0024286	110176644	0,004216861
13	110	MARC0024286	110176644	ALGA0107456	111674689	0,002929517
13	111	ALGA0107456	111674689	ASGA0058653	112066136	0,004009855
13	112	ASGA0058653	112066136	ALGA0104023	113026364	0,094510328
13	113	ALGA0104023	113026364	INRA0040818	114482305	0,016043039
13	114	INRA0040818	114482305	ASGA0058664	115027431	0,049113264
13	115	ASGA0058664	115027431	MARC0032428	116052233	0,049067905
13	116	MARC0032428	116052233	MARC0103962	117053672	0,039585972
13	117	MARC0103962	117053672	ASGA0087994	118012221	0,004435447
13	118	ASGA0087994	118012221	ASGA0058676	118998431	0,352298706
13	119	ASGA0058676	118998431	ASGA0058682	120017132	0,137980431
13	120	ASGA0058682	120017132	ASGA0058686	121697253	0,011154323
13	121	ASGA0058686	121697253	ALGA0071737	122042291	0,079404363
13	122	ALGA0071737	122042291	DRGA0012827	123011640	0,114319495
13	123	DRGA0012827	123011640	ASGA0058707	124021372	0,010917233
13	124	ASGA0058707	124021372	ASGA0058715	125060509	0,068729511
13	125	ASGA0058715	125060509	H3GA0037207	126129993	0,058621789
13	126	H3GA0037207	126129993	ALGA0071814	127026543	0,327653519
13	127	ALGA0071814	127026543	INRA0040909	127884497	0,052256147
13	129	ASGA0058741	129181026	MARC0081117	130011769	0,181475754
13	130	MARC0081117	130011769	ALGA0071838	131037563	0,041751731
13	131	ALGA0071838	131037563	MARC0007210	132017643	0,236786148
13	132	MARC0007210	132017643	ALGA0071884	133540312	0,270279183
13	133	ALGA0071884	133540312	ALGA0071902	134276098	0,165798926
13	134	ALGA0071902	134276098	DRGA0012853	135056309	0,325880053
13	135	DRGA0012853	135056309	ASGA0058793	136017764	0,384282632
13	136	ASGA0058793	136017764	ALGA0071935	137841013	0,210627545
13	137	ALGA0071935	137841013	ASGA0058810	138039183	0,068311332
13	138	ASGA0058810	138039183	ASGA0058822	139142736	0,226639987
13	139	ASGA0058822	139142736	MARC0065261	140032848	0,812041898
13	140	MARC0065261	140032848	H3GA0037274	141032836	0,445835534
13	141	H3GA0037274	141032836	MARC0063752	142131038	0,33452511
13	142	MARC0063752	142131038	H3GA0037319	143281651	0,27941957
13	143	H3GA0037319	143281651	ALGA0072071	144065180	0,170299744
13	144	ALGA0072071	144065180	ALGA0106330	145009805	0,162988719
13	145	ALGA0106330	145009805	ALGA0105068	146120125	0,061212175
13	146	ALGA0105068	146120125	H3GA0037409	147249620	0,276074513
13	147	H3GA0037409	147249620	MARC0031951	148020127	0,200936091
13	148	MARC0031951	148020127	MARC0069889	149238241	0,104430441
13	149	MARC0069889	149238241	ALGA0072222	150022400	0,188562185
13	150	ALGA0072222	150022400	ALGA0072255	151109312	0,133961007
13	151	ALGA0072255	151109312	ALGA0072263	152053701	0,023528568
13	152	ALGA0072263	152053701	ALGA0105272	153245989	0,136693652
13	153	ALGA0105272	153245989	MARC0015993	154021170	0,018968828
13	154	MARC0015993	154021170	ALGA0072321	155299054	0,029763333
13	155	ALGA0072321	155299054	MARC0086380	156360596	0,23711746
13	156	MARC0086380	156360596	ALGA0072350	157024403	0,094444688
13	157	ALGA0072350	157024403	ALGA0072378	158162478	0,078219375
13	158	ALGA0072378	158162478	ALGA0072415	159350756	0,073545179
13	159	ALGA0072415	159350756	ASGA0059153	160014224	0,248475451
13	160	ASGA0059153	160014224	ASGA0059166	161008278	0,369875434
13	161	ASGA0059166	161008278	H3GA0037527	162011185	0,026942632
13	162	H3GA0037527	162011185	ALGA0106432	163002035	0,360546906
13	163	ALGA0106432	163002035	SIRI0001189	164327059	0,002603193
13	164	SIRI0001189	164327059	ASGA0102321	165058078	0,001546826
13	165	ASGA0102321	165058078	ASGA0059224	166070864	0,003089754
13	166	ASGA0059224	166070864	ASGA0059235	167022760	1,331024112
13	167	ASGA0059235	167022760	ALGA0072608	168097806	0,029645869
13	168	ALGA0072608	168097806	DRGA0012996	169000579	0,074249727
13	169	DRGA0012996	169000579	ASGA0059258	170055214	0,031834351
13	170	ASGA0059258	170055214	ALGA0124066	170572438	0,031450752
13	172	H3GA0037587	172071523	H3GA0037597	173078781	0,008732243
13	173	H3GA0037597	173078781	MARC0051327	174247801	0,014266202
13	174	MARC0051327	174247801	ASGA0059283	175005291	0,008490664
13	175	ASGA0059283	175005291	H3GA0037616	176029424	0,012528911
13	176	H3GA0037616	176029424	MARC0067937	176997245	0,009760835
13	177	MARC0067937	176997245	MARC0093055	177999254	0,009438275
13	178	MARC0093055	177999254	ALGA0072799	179045118	0,022678914
13	179	ALGA0072799	179045118	ALGA0072817	180078826	0,325737994
13	180	ALGA0072817	180078826	MARC0071551	181014066	0,011690037
13	181	MARC0071551	181014066	MARC0067784	182364573	0,008971303
13	182	MARC0067784	182364573	DRGA0013118	183007199	0,067045878
13	183	DRGA0013118	183007199	BGIS0000069	184018627	0,165668493
13	184	BGIS0000069	184018627	ALGA0072881	185106360	0,057550086
13	185	ALGA0072881	185106360	ASGA0059371	186001107	0,315793974
13	186	ASGA0059371	186001107	DRGA0013176	187024787	0,378756133
13	187	DRGA0013176	187024787	ASGA0101548	188095940	1,328538921
13	188	ASGA0101548	188095940	ALGA0108757	189125669	0,860622395
13	189	ALGA0108757	189125669	DRGA0013255	190029235	0,790524428
13	190	DRGA0013255	190029235	ASGA0059502	191101378	0,475767896
13	191	ASGA0059502	191101378	ALGA0110171	192020407	0,271736315
13	192	ALGA0110171	192020407	DIAS0002702	192997770	0,316585676
13	193	DIAS0002702	192997770	ALGA0073287	194292500	0,327596466
13	194	ALGA0073287	194292500	DRGA0013316	195007274	0,179400847
13	195	DRGA0013316	195007274	ALGA0109927	196079847	0,264557793
13	196	ALGA0109927	196079847	ASGA0091031	197079707	0,976135586
13	197	ASGA0091031	197079707	DRGA0013357	198165206	0,545772685
13	198	DRGA0013357	198165206	DIAS0003254	199017905	1,45366757
13	199	DIAS0003254	199017905	ASGA0059692	200014025	1,056426614
13	200	ASGA0059692	200014025	DRGA0017341	201499301	1,233396926
13	201	DRGA0017341	201499301	ASGA0105649	202108698	0,700615021
13	202	ASGA0105649	202108698	ALGA0073558	203102841	1,393653984
13	203	ALGA0073558	203102841	ALGA0073589	204056367	1,195898598
13	204	ALGA0073589	204056367	ALGA0110019	205022285	0,491254398
13	205	ALGA0110019	205022285	H3GA0037864	206206322	3,929586735
13	206	H3GA0037864	206206322	MARC0078977	207355799	2,137006854
13	207	MARC0078977	207355799	ASGA0059903	208034723	3,231344056
13	208	ASGA0059903	208034723	MARC0039068	209095174	1,286396506
13	209	MARC0039068	209095174	INRA0041616	210026312	1,469238892
13	210	INRA0041616	210026312	ALGA0073839	211048314	2,661265119
13	211	ALGA0073839	211048314	ASGA0060079	212011618	0,470044399
13	212	ASGA0060079	212011618	ALGA0122043	213557881	2,151106324
13	213	ALGA0122043	213557881	ASGA0060169	214005140	2,467323177
13	214	ASGA0060169	214005140	MARC0042450	215012282	0,888658695
13	215	MARC0042450	215012282	M1GA0017971	216250186	0,413965134
13	216	M1GA0017971	216250186	ASGA0060262	216426000	0,002971833
14	0	H3GA0038239	167845	H3GA0038277	1000181	0,227224312
14	1	H3GA0038277	1000181	ASGA0060441	2036624	4,93655908
14	2	ASGA0060441	2036624	ASGA0060483	3034421	1,982485893
14	3	ASGA0060483	3034421	MARC0057244	4242123	6,713224551
14	4	MARC0057244	4242123	INRA0042104	5009281	3,669156114
14	5	INRA0042104	5009281	ASGA0060733	6036903	2,298165721
14	6	ASGA0060733	6036903	ALGA0074698	7028801	1,950152284
14	7	ALGA0074698	7028801	ALGA0074792	8423533	1,359437902
14	8	ALGA0074792	8423533	H3GA0038726	9010230	2,252162662
14	9	H3GA0038726	9010230	ALGA0074961	10012490	1,422714954
14	10	ALGA0074961	10012490	ASGA0061167	11022529	1,466458249
14	11	ASGA0061167	11022529	ASGA0061295	12010383	2,810454431
14	12	ASGA0061295	12010383	ALGA0075408	13161654	1,369920402
14	13	ALGA0075408	13161654	MARC0059412	14005194	0,481571912
14	14	MARC0059412	14005194	ASGA0061613	15020070	0,866998795
14	15	ASGA0061613	15020070	MARC0001440	16112775	0,658486483
14	16	MARC0001440	16112775	M1GA0018312	17101544	0,76514587
14	17	M1GA0018312	17101544	ALGA0075810	18052581	1,081249957
14	18	ALGA0075810	18052581	ALGA0075721	19012273	0,969013112
14	19	ALGA0075721	19012273	ALGA0075909	20034189	0,578126277
14	20	ALGA0075909	20034189	ALGA0075946	21017604	0,361523911
14	21	ALGA0075946	21017604	MARC0039831	22000499	0,249587471
14	22	MARC0039831	22000499	H3GA0039302	23027457	1,158824165
14	23	H3GA0039302	23027457	ALGA0076158	24039632	0,523390955
14	24	ALGA0076158	24039632	ASGA0062133	25077228	0,970861251
14	25	ASGA0062133	25077228	ALGA0076331	25999668	1,286974715
14	26	ALGA0076331	25999668	M1GA0018444	27153172	0,56125361
14	27	M1GA0018444	27153172	ALGA0076463	28021727	0,918263754
14	28	ALGA0076463	28021727	ALGA0117351	29013031	1,306030136
14	29	ALGA0117351	29013031	ASGA0062448	30179889	1,412610002
14	30	ASGA0062448	30179889	INRA0043392	31036695	0,440435145
14	31	INRA0043392	31036695	MARC0010192	32000259	0,269303338
14	32	MARC0010192	32000259	MARC0066323	33040198	0,589544336
14	33	MARC0066323	33040198	INRA0043463	34028866	0,964005372
14	34	INRA0043463	34028866	MARC0089817	35036848	0,152285388
14	35	MARC0089817	35036848	INRA0043545	36026991	0,309904845
14	36	INRA0043545	36026991	H3GA0039739	37100789	0,106301271
14	37	H3GA0039739	37100789	MARC0021629	38017404	0,65415966
14	38	MARC0021629	38017404	ASGA0062747	39015629	0,424861498
14	39	ASGA0062747	39015629	MARC0022467	40032202	0,792518777
14	40	MARC0022467	40032202	ASGA0062844	41000376	0,432547193
14	41	ASGA0062844	41000376	ASGA0062912	42013177	0,155539688
14	42	ASGA0062912	42013177	MARC0008656	43070811	0,063006281
14	43	MARC0008656	43070811	INRA0043761	44011983	0,27954257
14	44	INRA0043761	44011983	ALGA0077202	45068764	0,102161242
14	45	ALGA0077202	45068764	DIAS0002907	46043439	0,255618278
14	46	DIAS0002907	46043439	INRA0043885	47010896	0,086957507
14	47	INRA0043885	47010896	MARC0002883	48033301	0,579929809
14	48	MARC0002883	48033301	H3GA0040076	49089447	0,239528252
14	49	H3GA0040076	49089447	MARC0042884	50012997	0,184554124
14	50	MARC0042884	50012997	ALGA0077463	51006694	0,069759213
14	51	ALGA0077463	51006694	INRA0044020	52003103	0,059106017
14	52	INRA0044020	52003103	ALGA0077541	53021844	0,041731692
14	53	ALGA0077541	53021844	MARC0042981	54006581	0,060089076
14	54	MARC0042981	54006581	ASGA0063397	55036020	0,014932292
14	55	ASGA0063397	55036020	DRGA0013828	56002473	0,080002308
14	56	DRGA0013828	56002473	H3GA0040242	57113686	0,028552823
14	57	H3GA0040242	57113686	DRGA0013850	58074274	0,184994278
14	58	DRGA0013850	58074274	H3GA0040291	59004595	0,202908862
14	59	H3GA0040291	59004595	ALGA0077802	60106278	0,02443826
14	60	ALGA0077802	60106278	ASGA0063616	61003207	0,573807444
14	61	ASGA0063616	61003207	ASGA0063732	62024435	0,230638308
14	62	ASGA0063732	62024435	DRGA0013913	63006966	0,126161909
14	63	DRGA0013913	63006966	ALGA0078053	64014394	0,488731447
14	64	ALGA0078053	64014394	ASGA0063911	65015603	0,268453533
14	65	ASGA0063911	65015603	ALGA0078206	66049762	0,064961461
14	66	ALGA0078206	66049762	INRA0044467	67012779	0,200589286
14	67	INRA0044467	67012779	DRGA0013948	68005023	0,106612844
14	68	DRGA0013948	68005023	ASGA0064127	69015482	0,266970043
14	69	ASGA0064127	69015482	ALGA0078432	70019958	0,087795007
14	70	ALGA0078432	70019958	ASGA0064180	71155797	0,046015146
14	71	ASGA0064180	71155797	ASGA0064202	72010321	0,104842053
14	72	ASGA0064202	72010321	ALGA0078551	73021315	0,007641224
14	73	ALGA0078551	73021315	DRGA0014041	74155370	0,207933096
14	74	DRGA0014041	74155370	ASGA0064268	75048108	0,594313466
14	75	ASGA0064268	75048108	ALGA0078662	76005264	0,056183776
14	76	ALGA0078662	76005264	H3GA0040825	77013888	0,148451337
14	77	H3GA0040825	77013888	ALGA0079530	78011535	0,129415119
14	78	ALGA0079530	78011535	MARC0042557	79023018	0,288718289
14	79	MARC0042557	79023018	ASGA0064464	80010535	0,783595815
14	80	ASGA0064464	80010535	H3GA0041023	81000356	0,702538426
14	81	H3GA0041023	81000356	DIAS0003347	82017521	0,130551224
14	82	DIAS0003347	82017521	INRA0045038	83128477	0,066204574
14	83	INRA0045038	83128477	ALGA0079090	84042439	0,279419029
14	84	ALGA0079090	84042439	H3GA0041097	85028953	0,125015411
14	85	H3GA0041097	85028953	MARC0024510	86172706	0,166223184
14	86	MARC0024510	86172706	H3GA0041116	87034503	0,571952824
14	87	H3GA0041116	87034503	INRA0045215	88077735	0,437755459
14	88	INRA0045215	88077735	ALGA0079296	89013097	0,632329325
14	89	ALGA0079296	89013097	ASGA0064826	90035986	0,12206601
14	90	ASGA0064826	90035986	H3GA0041235	91013066	0,129459472
14	91	H3GA0041235	91013066	ALGA0079399	92014581	0,108368849
14	92	ALGA0079399	92014581	H3GA0041247	93096651	0,294889477
14	93	H3GA0041247	93096651	MARC0018329	94036401	0,230789615
14	94	MARC0018329	94036401	ALGA0079497	95195496	0,047692718
14	95	ALGA0079497	95195496	INRA0045543	96103451	0,45718135
14	96	INRA0045543	96103451	ASGA0065116	97018128	0,176987363
14	97	ASGA0065116	97018128	ALGA0079832	98020117	0,71743125
14	98	ALGA0079832	98020117	ASGA0065288	99221916	0,262459916
14	99	ASGA0065288	99221916	MARC0087847	100004352	0,905913822
14	100	MARC0087847	100004352	DRGA0014281	101124119	0,15734072
14	101	DRGA0014281	101124119	ALGA0080038	102136878	0,026964987
14	102	ALGA0080038	102136878	ASGA0065430	103045309	0,078305956
14	103	ASGA0065430	103045309	ASGA0065448	104029253	0,058837329
14	104	ASGA0065448	104029253	DRGA0014351	105006631	0,064735833
14	105	DRGA0014351	105006631	DRGA0014372	106074877	0,016861839
14	106	DRGA0014372	106074877	ASGA0065523	107245669	0,176987481
14	107	ASGA0065523	107245669	DRGA0014408	108070980	0,274006584
14	108	DRGA0014408	108070980	M1GA0018983	109016085	0,33810145
14	109	M1GA0018983	109016085	H3GA0041716	110103413	0,597881791
14	110	H3GA0041716	110103413	ALGA0080501	111127741	0,335966672
14	111	ALGA0080501	111127741	DIAS0001074	112062624	0,413566706
14	112	DIAS0001074	112062624	ALGA0080609	113018677	0,349130422
14	113	ALGA0080609	113018677	BGIS0007629	114007859	0,219216434
14	114	BGIS0007629	114007859	ALGA0080715	115013554	0,230754801
14	115	ALGA0080715	115013554	DRGA0014459	116309545	0,164650991
14	116	DRGA0014459	116309545	ALGA0080831	117011153	0,849228976
14	117	ALGA0080831	117011153	ASGA0065976	118017826	0,369318383
14	118	ASGA0065976	118017826	ALGA0081018	119189483	0,717148801
14	119	ALGA0081018	119189483	ASGA0066073	120063463	0,150599631
14	120	ASGA0066073	120063463	CASI0010164	121305916	0,535389409
14	121	CASI0010164	121305916	ASGA0066144	122072563	0,696073484
14	122	ASGA0066144	122072563	ASGA0066174	123083682	0,089434076
14	123	ASGA0066174	123083682	ALGA0081207	124020336	0,222149935
14	124	ALGA0081207	124020336	INRA0046829	125125697	0,94682238
14	125	INRA0046829	125125697	ASGA0066289	126053977	0,770443171
14	126	ASGA0066289	126053977	ASGA0066314	127001828	0,506720696
14	127	ASGA0066314	127001828	INRA0046992	128001688	0,27698446
14	128	INRA0046992	128001688	ALGA0081389	129315483	0,471939344
14	129	ALGA0081389	129315483	MARC0111029	130079124	0,332245709
14	130	MARC0111029	130079124	ALGA0081442	131033758	1,170233627
14	131	ALGA0081442	131033758	ASGA0066409	132022319	0,525090603
14	132	ASGA0066409	132022319	INRA0047219	133031184	1,254208074
14	133	INRA0047219	133031184	MARC0083670	134026947	0,65940446
14	134	MARC0083670	134026947	INRA0047386	135016019	1,439756865
14	135	INRA0047386	135016019	ASGA0066695	136018609	2,341203802
14	136	ASGA0066695	136018609	H3GA0042485	137063119	1,130430631
14	137	H3GA0042485	137063119	BGIS0001808	138031007	1,585093959
14	138	BGIS0001808	138031007	ASGA0066932	139040157	0,973955078
14	139	ASGA0066932	139040157	H3GA0042636	140004840	1,504290999
14	140	H3GA0042636	140004840	DRGA0014704	141004641	1,208722498
14	141	DRGA0014704	141004641	ALGA0082454	142014167	1,628458191
14	142	ALGA0082454	142014167	H3GA0042844	143051194	2,834912615
14	143	H3GA0042844	143051194	MARC0034735	144001271	1,986645884
14	144	MARC0034735	144001271	MARC0078149	145001826	2,404493369
14	145	MARC0078149	145001826	H3GA0043049	146042948	3,729203679
14	146	H3GA0043049	146042948	MARC0056676	147003080	1,597523545
14	147	MARC0056676	147003080	H3GA0043246	148003749	1,465343885
14	148	H3GA0043246	148003749	ALGA0083116	149002010	0,962473994
14	149	ALGA0083116	149002010	M1GA0019802	150010047	3,185060308
14	150	M1GA0019802	150010047	M1GA0019872	151015261	1,066228431
14	151	M1GA0019872	151015261	MARC0013297	152178755	0,655042916
14	152	MARC0013297	152178755	INRA0048622	153114220	0,274878062
14	153	INRA0048622	153114220	H3GA0043632	153764519	0,000135855
15	0	MARC0089826	115529	ASGA0068580	1015164	0,101459403
15	1	ASGA0068580	1015164	ALGA0083696	2009887	0,961191543
15	2	ALGA0083696	2009887	ALGA0102725	3017242	2,277001342
15	3	ALGA0102725	3017242	ALGA0083443	4061992	0,648197276
15	4	ALGA0083443	4061992	DRGA0014803	5072479	1,380683086
15	5	DRGA0014803	5072479	CASI0004920	6040472	0,800173309
15	6	CASI0004920	6040472	ALGA0083523	7009701	1,517655334
15	7	ALGA0083523	7009701	ASGA0068430	8421725	0,863089545
15	8	ASGA0068430	8421725	ASGA0068448	9026506	1,940748362
15	9	ASGA0068448	9026506	DRGA0014869	10038766	1,205268463
15	10	DRGA0014869	10038766	DRGA0014879	11001978	0,640680513
15	11	DRGA0014879	11001978	MARC0023923	12155691	0,520882893
15	12	MARC0023923	12155691	ASGA0068604	13000324	0,369862369
15	13	ASGA0068604	13000324	INRA0048834	14037549	0,518381724
15	14	INRA0048834	14037549	MARC0037363	15047103	0,203217152
15	15	MARC0037363	15047103	DIAS0004562	16070249	0,987134416
15	16	DIAS0004562	16070249	ASGA0068689	17030766	0,36927512
15	17	ASGA0068689	17030766	INRA0058606	18038664	0,709969225
15	18	INRA0058606	18038664	ALGA0084099	19076645	0,637175892
15	19	ALGA0084099	19076645	MARC0093822	20011263	0,714218986
15	20	MARC0093822	20011263	H3GA0043897	21094100	1,563115958
15	21	H3GA0043897	21094100	MARC0100087	22053476	1,583467144
15	22	MARC0100087	22053476	MARC0000051	23067061	2,343553437
15	23	MARC0000051	23067061	MARC0066681	24019575	0,402095765
15	24	MARC0066681	24019575	ASGA0068966	25098826	0,543229838
15	25	ASGA0068966	25098826	MARC0035298	26115941	0,362490956
15	26	MARC0035298	26115941	ASGA0068998	27006998	0,783404474
15	27	ASGA0068998	27006998	ASGA0069014	28020404	0,322526415
15	28	ASGA0069014	28020404	ASGA0091586	29204626	1,096148905
15	29	ASGA0091586	29204626	ASGA0069050	30619696	0,505038223
15	30	ASGA0069050	30619696	ALGA0084519	31055399	0,913785358
15	31	ALGA0084519	31055399	MARC0063926	32070071	0,823094457
15	32	MARC0063926	32070071	ALGA0084620	33013541	0,570734054
15	33	ALGA0084620	33013541	ASGA0069158	34128573	0,486284666
15	34	ASGA0069158	34128573	ALGA0084729	35010372	1,228663084
15	35	ALGA0084729	35010372	MARC0025597	36416095	1,85677919
15	36	MARC0025597	36416095	ALGA0084790	37073268	1,324240466
15	37	ALGA0084790	37073268	MARC0010754	38131904	1,9486514
15	38	MARC0010754	38131904	ALGA0084874	39116703	1,184173736
15	39	ALGA0084874	39116703	ALGA0084914	40043981	0,224334925
15	40	ALGA0084914	40043981	ALGA0084979	41012641	0,141236993
15	41	ALGA0084979	41012641	ALGA0085001	42363226	0,116987405
15	42	ALGA0085001	42363226	ALGA0114567	43053001	0,188444688
15	43	ALGA0114567	43053001	MARC0052222	44094098	0,07402416
15	44	MARC0052222	44094098	ALGA0085031	45022930	0,1500753
15	45	ALGA0085031	45022930	ASGA0069412	46072177	0,102353679
15	46	ASGA0069412	46072177	ALGA0085064	47169627	0,028263843
15	47	ALGA0085064	47169627	ASGA0104627	48336880	0,116152367
15	48	ASGA0104627	48336880	H3GA0044256	49103392	0,200183365
15	49	H3GA0044256	49103392	ASGA0099422	50037970	0,285618438
15	50	ASGA0099422	50037970	MARC0099702	51028020	0,781019705
15	51	MARC0099702	51028020	ALGA0085205	52006633	0,720263362
15	52	ALGA0085205	52006633	MARC0022521	53067599	0,761979655
15	53	MARC0022521	53067599	M1GA0020283	54046928	0,145938817
15	54	M1GA0020283	54046928	ASGA0069536	55038222	0,380801929
15	55	ASGA0069536	55038222	H3GA0044353	56060543	0,915207359
15	56	H3GA0044353	56060543	MARC0012230	57255533	0,333361735
15	57	MARC0012230	57255533	ASGA0069628	58049980	0,423484374
15	58	ASGA0069628	58049980	MARC0044358	59124311	0,083555946
15	59	MARC0044358	59124311	H3GA0044381	60008146	0,201941788
15	60	H3GA0044381	60008146	INRA0049420	61018550	0,210676377
